"Plot_id","Forest_Type","Binomial","Genus","Species","Family","Dbh_cm","H_m","N","E","Mean_temperature","Mean_precipation"
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",8,15,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",18,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13,45,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",19.5,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16,45,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",17,35,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",24,50,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",15,30,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10,35,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16.5,50,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",26,30,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",26,20,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",8.5,7,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,35,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",11,50,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22.5,20,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,30,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",17,15,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,25,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",14,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",18.5,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9,25,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10.5,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",20.5,45,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",19.5,45,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9.5,30,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9.5,45,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",17,45,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
15,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9,40,20.8414203721877,95.2735623739624,25.7689371063532,747.278416861511
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Caesalpiniaceae",10.5,9,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Bauhinia velutina","Bauhinia","velutina","Anacardiaceae",7.5,12,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",8,15,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Lannea coromandelica","Lannea","coromandelica","Verbenaceae",19,30,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",20,15,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",17,50,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",34,65,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",24,70,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13.5,20,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",14,50,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",40.5,65,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",17,17,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",27,60,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",49,60,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",26.5,45,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9.5,12,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13,12,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",15.5,30,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",29,50,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",11.5,20,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12.5,35,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13,40,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",19.5,40,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9,25,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Combretaceae",49,60,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Terminalia oliveri Brandis","Terminalia","oliveri","Combretaceae",51,70,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
16,"Dry_Forest","Terminalia oliveri Brandis","Terminalia","oliveri","Combretaceae",7,28,20.8450748863873,95.271734437243,25.6972891046438,748.37062547001
17,"Dry_Forest","Terminalia oliveri Brandis","Terminalia","oliveri","Mimosaceae",41,65,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Albizzia chinensis","Albizzia","chinensis","Combretaceae",8,25,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Anogeissus acuminata","Anogeissus","acuminata","Flacourtiaceae",9.5,20,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Flacourtia cataphracta","Flacourtia","cataphracta","Anacardiaceae",13,20,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",19,10,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",14,30,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",11,25,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Lannea coromandelica","Lannea","coromandelica","Verbenaceae",10,20,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona grandis","Tectona","grandis","Verbenaceae",6.5,15,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",7,20,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16.5,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",27,45,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",20.5,60,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13.5,40,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",20,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",21.5,30,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10,25,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",19,60,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",14.5,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",7.5,30,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",40.5,60,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",27,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",40.5,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",21.5,45,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",19,40,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",34,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12,25,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",33.5,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",8,18,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",15.5,35,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",11.5,30,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10.5,30,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9.5,25,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12,40,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13.5,40,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",11,30,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10,30,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10.5,25,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",23,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",14,35,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",30,50,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16.5,35,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
17,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana",NA,10.5,1.3716,20.8466743636626,95.2716527856238,25.6489382518546,749.31114090222
18,"Dry_Forest",NA,NA,"","Fabaceae",31.5,60,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Dalbergia oliveri","Dalbergia","oliveri","Verbenaceae",8,15,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona grandis","Tectona","grandis","Verbenaceae",27,30,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,40,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,38,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",32,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10.5,15,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",36,30,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",15,1.6764,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",8.5,20,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",11,30,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13,40,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",18,40,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",14,35,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",20.5,45,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",41,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",7.5,25,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",19,30,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",18,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",14,45,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",8.5,20,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12.5,15,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13.5,15,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",18.5,35,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16.5,15,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",27,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",24,30,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",27,35,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16,30,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,40,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16.5,30,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22.5,35,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",11,25,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",22,60,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",11.5,15,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",26.5,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",23,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",10.5,25,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16.5,18,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",47,60,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",21,20,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",20,35,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",44,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",50,50,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
18,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",15,25,20.8490147017236,95.2715438339865,25.580708044424,750.656000153614
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Flacourtiaceae",18,40,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Flacourtia cataphracta","Flacourtia","cataphracta","Anacardiaceae",10,30,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Lannea coromandelica","Lannea","coromandelica","Dipterocarpaceae",18.5,35,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Shorea siamensis","Shorea","siamensis","Verbenaceae",15.5,40,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",46,40,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",26,40,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",30,60,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",12,30,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9.5,25,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",20.5,35,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",17.5,25,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",35,50,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",13,20,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",16,20,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",33.5,40,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",28.5,50,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",23,35,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",9,35,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Verbenaceae",49.5,55,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Tectona hamiltoniana","Tectona","hamiltoniana","Combretaceae",31,40,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Terminalia oliveri Brandis","Terminalia","oliveri","Combretaceae",14,35,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Terminalia oliveri Brandis","Terminalia","oliveri","Mimosaceae",11,20,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae",13,20,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae",10,18,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Xylia xylocarpa","Xylia","xylocarpa","Mimosaceae",8,10,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
19,"Dry_Forest","Xylia xylocarpa","Xylia","xylocarpa",NA,13,1.651,20.8509116148377,95.2715050769817,25.5237958218859,751.790088341352
20,"Dry_Forest",NA,NA,"","Fabaceae",19.8,40,20.8516059511999,95.270900669096,25.5191944825167,751.53940771654
